,gene,name,total,max1,max3
39694,ENSG00000135549,somethw,-1.0,-1.0,-1.0
39695,ENSG00000254502,somethw,-1.0,-1.0,-1.0
39696,ENSG00000276662,somethw,-1.0,-1.0,-1.0
39697,ENSG00000222385,somethw,-1.0,-1.0,-1.0
39698,ENSG00000244674,somethw,-1.0,-1.0,-1.0
39699,ENSG00000276770,somethw,-1.0,-1.0,-1.0
39700,ENSG00000271589,somethw,-1.0,-1.0,-1.0
39701,ENSG00000236867,somethw,-1.0,-1.0,-1.0
39702,ENSG00000229208,somethw,-1.0,-1.0,-1.0
39703,ENSG00000278672,somethw,-1.0,-1.0,-1.0
39704,ENSG00000222399,somethw,-1.0,-1.0,-1.0
39705,ENSG00000237129,somethw,-1.0,-1.0,-1.0
39706,ENSG00000228648,somethw,-1.0,-1.0,-1.0
39707,ENSG00000229154,somethw,-1.0,-1.0,-1.0
39708,ENSG00000239389,somethw,-1.0,-1.0,-1.0
39709,ENSG00000277608,somethw,-1.0,-1.0,-1.0
39710,ENSG00000269226,somethw,-1.0,-1.0,-1.0
39711,ENSG00000255664,somethw,-1.0,-1.0,-1.0
39712,ENSG00000243290,somethw,-1.0,-1.0,-1.0
39713,ENSG00000207029,somethw,-1.0,-1.0,-1.0
39714,ENSG00000274630,somethw,-1.0,-1.0,-1.0
39715,ENSG00000271602,somethw,-1.0,-1.0,-1.0
39716,ENSG00000167930,somethw,-1.0,-1.0,-1.0
39717,ENSG00000236907,somethw,-1.0,-1.0,-1.0
39718,ENSG00000270444,somethw,-1.0,-1.0,-1.0
39719,ENSG00000213931,somethw,-1.0,-1.0,-1.0
39720,ENSG00000234984,somethw,-1.0,-1.0,-1.0
39721,ENSG00000113163,somethw,-1.0,-1.0,-1.0
39722,ENSG00000021776,somethw,-1.0,-1.0,-1.0
39723,ENSG00000266877,somethw,-1.0,-1.0,-1.0
39724,ENSG00000275909,somethw,-1.0,-1.0,-1.0
39725,ENSG00000244515,somethw,-1.0,-1.0,-1.0
39726,ENSG00000267385,somethw,-1.0,-1.0,-1.0
39727,ENSG00000229122,somethw,-1.0,-1.0,-1.0
39728,ENSG00000279236,somethw,-1.0,-1.0,-1.0
39729,ENSG00000258308,somethw,-1.0,-1.0,-1.0
39730,ENSG00000172260,somethw,-1.0,-1.0,-1.0
39731,ENSG00000275915,somethw,-1.0,-1.0,-1.0
39732,ENSG00000199172,somethw,-1.0,-1.0,-1.0
39733,ENSG00000110955,somethw,-1.0,-1.0,-1.0
39734,ENSG00000256341,somethw,-1.0,-1.0,-1.0
39735,ENSG00000249856,somethw,-1.0,-1.0,-1.0
39736,ENSG00000225203,somethw,-1.0,-1.0,-1.0
39737,ENSG00000065989,somethw,-1.0,-1.0,-1.0
39738,ENSG00000215004,somethw,-1.0,-1.0,-1.0
39739,ENSG00000183828,somethw,-1.0,-1.0,-1.0
39740,ENSG00000185674,somethw,-1.0,-1.0,-1.0
39741,ENSG00000135968,somethw,-1.0,-1.0,-1.0
39742,ENSG00000200516,somethw,-1.0,-1.0,-1.0
39743,ENSG00000147883,somethw,-1.0,-1.0,-1.0
39744,ENSG00000240108,somethw,-1.0,-1.0,-1.0
39745,ENSG00000200421,somethw,-1.0,-1.0,-1.0
39746,ENSG00000168830,somethw,-1.0,-1.0,-1.0
39747,ENSG00000213744,somethw,-1.0,-1.0,-1.0
39748,ENSG00000205097,somethw,-1.0,-1.0,-1.0
39749,ENSG00000207010,somethw,-1.0,-1.0,-1.0
39750,ENSG00000214076,somethw,-1.0,-1.0,-1.0
39751,ENSG00000116698,somethw,-1.0,-1.0,-1.0
39752,ENSG00000226765,somethw,-1.0,-1.0,-1.0
39753,ENSG00000260926,somethw,-1.0,-1.0,-1.0
39754,ENSG00000177234,somethw,-1.0,-1.0,-1.0
39755,ENSG00000237327,somethw,-1.0,-1.0,-1.0
39756,ENSG00000145675,somethw,-1.0,-1.0,-1.0
39757,ENSG00000232917,somethw,-1.0,-1.0,-1.0
39758,ENSG00000165197,somethw,-1.0,-1.0,-1.0
39759,ENSG00000261820,somethw,-1.0,-1.0,-1.0
39760,ENSG00000267524,somethw,-1.0,-1.0,-1.0
39761,ENSG00000162415,somethw,-1.0,-1.0,-1.0
39762,ENSG00000241568,somethw,-1.0,-1.0,-1.0
39763,ENSG00000142102,somethw,-1.0,-1.0,-1.0
39764,ENSG00000163945,somethw,-1.0,-1.0,-1.0
39765,ENSG00000211716,somethw,-1.0,-1.0,-1.0
39766,ENSG00000261096,somethw,-1.0,-1.0,-1.0
39767,ENSG00000116489,somethw,-1.0,-1.0,-1.0
39768,ENSG00000252606,somethw,-1.0,-1.0,-1.0
39769,ENSG00000223592,somethw,-1.0,-1.0,-1.0
39770,ENSG00000111786,somethw,-1.0,-1.0,-1.0
39771,ENSG00000199971,somethw,-1.0,-1.0,-1.0
39772,ENSG00000200048,somethw,-1.0,-1.0,-1.0
39773,ENSG00000278909,somethw,-1.0,-1.0,-1.0
39774,ENSG00000085276,somethw,-1.0,-1.0,-1.0
39775,ENSG00000223238,somethw,-1.0,-1.0,-1.0
39776,ENSG00000238913,somethw,-1.0,-1.0,-1.0
39777,ENSG00000162409,somethw,-1.0,-1.0,-1.0
39778,ENSG00000162040,somethw,-1.0,-1.0,-1.0
39779,ENSG00000231143,somethw,-1.0,-1.0,-1.0
39780,ENSG00000278275,somethw,-1.0,-1.0,-1.0
39781,ENSG00000248464,somethw,-1.0,-1.0,-1.0
39782,ENSG00000114867,somethw,-1.0,-1.0,-1.0
39783,ENSG00000276055,somethw,-1.0,-1.0,-1.0
39784,ENSG00000113161,somethw,-1.0,-1.0,-1.0
39785,ENSG00000135925,somethw,-1.0,-1.0,-1.0
39786,ENSG00000168754,somethw,-1.0,-1.0,-1.0
39787,ENSG00000279809,somethw,-1.0,-1.0,-1.0
39788,ENSG00000212321,somethw,-1.0,-1.0,-1.0
39789,ENSG00000143776,somethw,-1.0,-1.0,-1.0
39790,ENSG00000231171,somethw,-1.0,-1.0,-1.0
39791,ENSG00000207298,somethw,-1.0,-1.0,-1.0
39792,ENSG00000227617,somethw,-1.0,-1.0,-1.0
39793,ENSG00000095397,somethw,-1.0,-1.0,-1.0
39794,ENSG00000233632,somethw,-1.0,-1.0,-1.0
39795,ENSG00000207385,somethw,-1.0,-1.0,-1.0
39796,ENSG00000104067,somethw,-1.0,-1.0,-1.0
39797,ENSG00000249866,somethw,-1.0,-1.0,-1.0
39798,ENSG00000167778,somethw,-1.0,-1.0,-1.0
39799,ENSG00000185974,somethw,-1.0,-1.0,-1.0
39800,ENSG00000251841,somethw,-1.0,-1.0,-1.0
39801,ENSG00000230203,somethw,-1.0,-1.0,-1.0
39802,ENSG00000185640,somethw,-1.0,-1.0,-1.0
39803,ENSG00000272020,somethw,-1.0,-1.0,-1.0
39804,ENSG00000169895,somethw,-1.0,-1.0,-1.0
39805,ENSG00000249927,somethw,-1.0,-1.0,-1.0
39806,ENSG00000166326,somethw,-1.0,-1.0,-1.0
39807,ENSG00000157625,somethw,-1.0,-1.0,-1.0
39808,ENSG00000244235,somethw,-1.0,-1.0,-1.0
39809,ENSG00000203952,somethw,-1.0,-1.0,-1.0
39810,ENSG00000053438,somethw,-1.0,-1.0,-1.0
39811,ENSG00000170340,somethw,-1.0,-1.0,-1.0
39812,ENSG00000236988,somethw,-1.0,-1.0,-1.0
39813,ENSG00000275681,somethw,-1.0,-1.0,-1.0
39814,ENSG00000255019,somethw,-1.0,-1.0,-1.0
39815,ENSG00000207738,somethw,-1.0,-1.0,-1.0
39816,ENSG00000105220,somethw,-1.0,-1.0,-1.0
39817,ENSG00000165349,somethw,-1.0,-1.0,-1.0
39818,ENSG00000150768,somethw,-1.0,-1.0,-1.0
39819,ENSG00000207204,somethw,-1.0,-1.0,-1.0
39820,ENSG00000171532,somethw,-1.0,-1.0,-1.0
39821,ENSG00000222713,somethw,-1.0,-1.0,-1.0
39822,ENSG00000225462,somethw,-1.0,-1.0,-1.0
39823,ENSG00000233309,somethw,-1.0,-1.0,-1.0
39824,ENSG00000234564,somethw,-1.0,-1.0,-1.0
39825,ENSG00000231849,somethw,-1.0,-1.0,-1.0
39826,ENSG00000233214,somethw,-1.0,-1.0,-1.0
39827,ENSG00000249937,somethw,-1.0,-1.0,-1.0
39828,ENSG00000199512,somethw,-1.0,-1.0,-1.0
39829,ENSG00000183055,somethw,-1.0,-1.0,-1.0
39830,ENSG00000101040,somethw,-1.0,-1.0,-1.0
39831,ENSG00000235852,somethw,-1.0,-1.0,-1.0
39832,ENSG00000160472,somethw,-1.0,-1.0,-1.0
39833,ENSG00000188313,somethw,-1.0,-1.0,-1.0
39834,ENSG00000235981,somethw,-1.0,-1.0,-1.0
39835,ENSG00000224173,somethw,-1.0,-1.0,-1.0
39836,ENSG00000255352,somethw,-1.0,-1.0,-1.0
39837,ENSG00000085274,somethw,-1.0,-1.0,-1.0
39838,ENSG00000255606,somethw,-1.0,-1.0,-1.0
39839,ENSG00000259900,somethw,-1.0,-1.0,-1.0
39840,ENSG00000259682,somethw,-1.0,-1.0,-1.0
39841,ENSG00000240707,somethw,-1.0,-1.0,-1.0
39842,ENSG00000160194,somethw,-1.0,-1.0,-1.0
39843,ENSG00000207391,somethw,-1.0,-1.0,-1.0
39844,ENSG00000187536,somethw,-1.0,-1.0,-1.0
39845,ENSG00000237276,somethw,-1.0,-1.0,-1.0
39846,ENSG00000249858,somethw,-1.0,-1.0,-1.0
39847,ENSG00000226777,somethw,-1.0,-1.0,-1.0
39848,ENSG00000267249,somethw,-1.0,-1.0,-1.0
39849,ENSG00000279171,somethw,-1.0,-1.0,-1.0
39850,ENSG00000211833,somethw,-1.0,-1.0,-1.0
39851,ENSG00000204604,somethw,-1.0,-1.0,-1.0
39852,ENSG00000225942,somethw,-1.0,-1.0,-1.0
39853,ENSG00000156110,somethw,-1.0,-1.0,-1.0
39854,ENSG00000117601,somethw,-1.0,-1.0,-1.0
39855,ENSG00000257594,somethw,-1.0,-1.0,-1.0
39856,ENSG00000197665,somethw,-1.0,-1.0,-1.0
39857,ENSG00000226436,somethw,-1.0,-1.0,-1.0
39858,ENSG00000235510,somethw,-1.0,-1.0,-1.0
39859,ENSG00000261602,somethw,-1.0,-1.0,-1.0
39860,ENSG00000132881,somethw,-1.0,-1.0,-1.0
39861,ENSG00000215861,somethw,-1.0,-1.0,-1.0
39862,ENSG00000175489,somethw,-1.0,-1.0,-1.0
39863,ENSG00000150764,somethw,-1.0,-1.0,-1.0
39864,ENSG00000258044,somethw,-1.0,-1.0,-1.0
39865,ENSG00000224516,somethw,-1.0,-1.0,-1.0
39866,ENSG00000254568,somethw,-1.0,-1.0,-1.0
39867,ENSG00000205056,somethw,-1.0,-1.0,-1.0
39868,ENSG00000237248,somethw,-1.0,-1.0,-1.0
39869,ENSG00000110429,somethw,-1.0,-1.0,-1.0
39870,ENSG00000104964,somethw,-1.0,-1.0,-1.0
39871,ENSG00000279250,somethw,-1.0,-1.0,-1.0
39872,ENSG00000243059,somethw,-1.0,-1.0,-1.0
39873,ENSG00000233262,somethw,-1.0,-1.0,-1.0
39874,ENSG00000225843,somethw,-1.0,-1.0,-1.0
39875,ENSG00000256069,somethw,-1.0,-1.0,-1.0
39876,ENSG00000226937,somethw,-1.0,-1.0,-1.0
39877,ENSG00000201709,somethw,-1.0,-1.0,-1.0
39878,ENSG00000198704,somethw,-1.0,-1.0,-1.0
39879,ENSG00000146678,somethw,-1.0,-1.0,-1.0
39880,ENSG00000215875,somethw,-1.0,-1.0,-1.0
39881,ENSG00000227932,somethw,-1.0,-1.0,-1.0
39882,ENSG00000167733,somethw,-1.0,-1.0,-1.0
39883,ENSG00000259415,somethw,-1.0,-1.0,-1.0
39884,ENSG00000162746,somethw,-1.0,-1.0,-1.0
39885,ENSG00000228827,somethw,-1.0,-1.0,-1.0
39886,ENSG00000271225,somethw,-1.0,-1.0,-1.0
39887,ENSG00000242767,somethw,-1.0,-1.0,-1.0
39888,ENSG00000108528,somethw,-1.0,-1.0,-1.0
39889,ENSG00000186765,somethw,-1.0,-1.0,-1.0
39890,ENSG00000090661,somethw,-1.0,-1.0,-1.0
39891,ENSG00000269313,somethw,-1.0,-1.0,-1.0
39892,ENSG00000176542,somethw,-1.0,-1.0,-1.0
39893,ENSG00000136869,somethw,-1.0,-1.0,-1.0
39894,ENSG00000272430,somethw,-1.0,-1.0,-1.0
39895,ENSG00000237939,somethw,-1.0,-1.0,-1.0
39896,ENSG00000137404,somethw,-1.0,-1.0,-1.0
39897,ENSG00000253021,somethw,-1.0,-1.0,-1.0
39898,ENSG00000255076,somethw,-1.0,-1.0,-1.0
39899,ENSG00000265787,somethw,-1.0,-1.0,-1.0
39900,ENSG00000061676,somethw,-1.0,-1.0,-1.0
39901,ENSG00000269321,somethw,-1.0,-1.0,-1.0
39902,ENSG00000137563,somethw,-1.0,-1.0,-1.0
39903,ENSG00000188438,somethw,-1.0,-1.0,-1.0
39904,ENSG00000199744,somethw,-1.0,-1.0,-1.0
39905,ENSG00000197565,somethw,-1.0,-1.0,-1.0
39906,ENSG00000201367,somethw,-1.0,-1.0,-1.0
39907,ENSG00000224282,somethw,-1.0,-1.0,-1.0
39908,ENSG00000223974,somethw,-1.0,-1.0,-1.0
39909,ENSG00000275787,somethw,-1.0,-1.0,-1.0
39910,ENSG00000254660,somethw,-1.0,-1.0,-1.0
39911,ENSG00000231616,somethw,-1.0,-1.0,-1.0
39912,ENSG00000177602,somethw,-1.0,-1.0,-1.0
39913,ENSG00000064393,somethw,-1.0,-1.0,-1.0
39914,ENSG00000226332,somethw,-1.0,-1.0,-1.0
39915,ENSG00000204011,somethw,-1.0,-1.0,-1.0
39916,ENSG00000258923,somethw,-1.0,-1.0,-1.0
39917,ENSG00000228734,somethw,-1.0,-1.0,-1.0
39918,ENSG00000231004,somethw,-1.0,-1.0,-1.0
39919,ENSG00000266893,somethw,-1.0,-1.0,-1.0
39920,ENSG00000265444,somethw,-1.0,-1.0,-1.0
39921,ENSG00000250973,somethw,-1.0,-1.0,-1.0
39922,ENSG00000185897,somethw,-1.0,-1.0,-1.0
39923,ENSG00000226344,somethw,-1.0,-1.0,-1.0
39924,ENSG00000175793,somethw,-1.0,-1.0,-1.0
39925,ENSG00000239053,somethw,-1.0,-1.0,-1.0
39926,ENSG00000138660,somethw,-1.0,-1.0,-1.0
39927,ENSG00000199645,somethw,-1.0,-1.0,-1.0
39928,ENSG00000272161,somethw,-1.0,-1.0,-1.0
39929,ENSG00000268221,somethw,-1.0,-1.0,-1.0
39930,ENSG00000242103,somethw,-1.0,-1.0,-1.0
39931,ENSG00000259122,somethw,-1.0,-1.0,-1.0
39932,ENSG00000224359,somethw,-1.0,-1.0,-1.0
39933,ENSG00000227892,somethw,-1.0,-1.0,-1.0
39934,ENSG00000211568,somethw,-1.0,-1.0,-1.0
39935,ENSG00000271239,somethw,-1.0,-1.0,-1.0
39936,ENSG00000118804,somethw,-1.0,-1.0,-1.0
39937,ENSG00000178878,somethw,-1.0,-1.0,-1.0
39938,ENSG00000007168,somethw,-1.0,-1.0,-1.0
39939,ENSG00000135709,somethw,-1.0,-1.0,-1.0
39940,ENSG00000106144,somethw,-1.0,-1.0,-1.0
39941,ENSG00000234173,somethw,-1.0,-1.0,-1.0
39942,ENSG00000186907,somethw,-1.0,-1.0,-1.0
39943,ENSG00000229459,somethw,-1.0,-1.0,-1.0
39944,ENSG00000222072,somethw,-1.0,-1.0,-1.0
39945,ENSG00000260042,somethw,-1.0,-1.0,-1.0
39946,ENSG00000252965,somethw,-1.0,-1.0,-1.0
39947,ENSG00000129566,somethw,-1.0,-1.0,-1.0
39948,ENSG00000220181,somethw,-1.0,-1.0,-1.0
39949,ENSG00000241434,somethw,-1.0,-1.0,-1.0
39950,ENSG00000278057,somethw,-1.0,-1.0,-1.0
39951,ENSG00000257392,somethw,-1.0,-1.0,-1.0
39952,ENSG00000228293,somethw,-1.0,-1.0,-1.0
39953,ENSG00000232729,somethw,-1.0,-1.0,-1.0
39954,ENSG00000231620,somethw,-1.0,-1.0,-1.0
39955,ENSG00000215126,somethw,-1.0,-1.0,-1.0
39956,ENSG00000188396,somethw,-1.0,-1.0,-1.0
39957,ENSG00000156535,somethw,-1.0,-1.0,-1.0
39958,ENSG00000234625,somethw,-1.0,-1.0,-1.0
39959,ENSG00000200247,somethw,-1.0,-1.0,-1.0
39960,ENSG00000112984,somethw,-1.0,-1.0,-1.0
39961,ENSG00000235214,somethw,-1.0,-1.0,-1.0
39962,ENSG00000232377,somethw,-1.0,-1.0,-1.0
39963,ENSG00000197251,somethw,-1.0,-1.0,-1.0
39964,ENSG00000073417,somethw,-1.0,-1.0,-1.0
39965,ENSG00000254781,somethw,-1.0,-1.0,-1.0
39966,ENSG00000230597,somethw,-1.0,-1.0,-1.0
39967,ENSG00000242058,somethw,-1.0,-1.0,-1.0
39968,ENSG00000259821,somethw,-1.0,-1.0,-1.0
39969,ENSG00000217060,somethw,-1.0,-1.0,-1.0
39970,ENSG00000249305,somethw,-1.0,-1.0,-1.0
39971,ENSG00000069943,somethw,-1.0,-1.0,-1.0
39972,ENSG00000018189,somethw,-1.0,-1.0,-1.0
39973,ENSG00000280334,somethw,-1.0,-1.0,-1.0
39974,ENSG00000234292,somethw,-1.0,-1.0,-1.0
39975,ENSG00000255335,somethw,-1.0,-1.0,-1.0
39976,ENSG00000202026,somethw,-1.0,-1.0,-1.0
39977,ENSG00000201161,somethw,-1.0,-1.0,-1.0
39978,ENSG00000151640,somethw,-1.0,-1.0,-1.0
39979,ENSG00000235433,somethw,-1.0,-1.0,-1.0
39980,ENSG00000256664,somethw,-1.0,-1.0,-1.0
39981,ENSG00000164845,somethw,-1.0,-1.0,-1.0
39982,ENSG00000273576,somethw,-1.0,-1.0,-1.0
39983,ENSG00000225146,somethw,-1.0,-1.0,-1.0
39984,ENSG00000276733,somethw,-1.0,-1.0,-1.0
39985,ENSG00000253782,somethw,-1.0,-1.0,-1.0
39986,ENSG00000162129,somethw,-1.0,-1.0,-1.0
39987,ENSG00000262461,somethw,-1.0,-1.0,-1.0
39988,ENSG00000235639,somethw,-1.0,-1.0,-1.0
39989,ENSG00000242241,somethw,-1.0,-1.0,-1.0
39990,ENSG00000173209,somethw,-1.0,-1.0,-1.0
39991,ENSG00000238399,somethw,-1.0,-1.0,-1.0
39992,ENSG00000132603,somethw,-1.0,-1.0,-1.0
39993,ENSG00000137752,somethw,-1.0,-1.0,-1.0
39994,ENSG00000132664,somethw,-1.0,-1.0,-1.0
39995,ENSG00000132475,somethw,-1.0,-1.0,-1.0
39996,ENSG00000106392,somethw,-1.0,-1.0,-1.0
39997,ENSG00000259767,somethw,-1.0,-1.0,-1.0
39998,ENSG00000267211,somethw,-1.0,-1.0,-1.0
39999,ENSG00000259490,somethw,-1.0,-1.0,-1.0
40000,ENSG00000223019,somethw,-1.0,-1.0,-1.0
40001,ENSG00000125514,somethw,-1.0,-1.0,-1.0
40002,ENSG00000280257,somethw,-1.0,-1.0,-1.0
40003,ENSG00000239030,somethw,-1.0,-1.0,-1.0
40004,ENSG00000263556,somethw,-1.0,-1.0,-1.0
40005,ENSG00000236022,somethw,-1.0,-1.0,-1.0
40006,ENSG00000171451,somethw,-1.0,-1.0,-1.0
40007,ENSG00000201555,somethw,-1.0,-1.0,-1.0
40008,ENSG00000266802,somethw,-1.0,-1.0,-1.0
40009,ENSG00000164822,somethw,-1.0,-1.0,-1.0
40010,ENSG00000265247,somethw,-1.0,-1.0,-1.0
40011,ENSG00000155970,somethw,-1.0,-1.0,-1.0
40012,ENSG00000217315,somethw,-1.0,-1.0,-1.0
40013,ENSG00000168004,somethw,-1.0,-1.0,-1.0
40014,ENSG00000278815,somethw,-1.0,-1.0,-1.0
40015,ENSG00000175707,somethw,-1.0,-1.0,-1.0
40016,ENSG00000137802,somethw,-1.0,-1.0,-1.0
40017,ENSG00000248522,somethw,-1.0,-1.0,-1.0
40018,ENSG00000215482,somethw,-1.0,-1.0,-1.0
40019,ENSG00000254588,somethw,-1.0,-1.0,-1.0
40020,ENSG00000270933,somethw,-1.0,-1.0,-1.0
40021,ENSG00000254747,somethw,-1.0,-1.0,-1.0
40022,ENSG00000201775,somethw,-1.0,-1.0,-1.0
40023,ENSG00000242995,somethw,-1.0,-1.0,-1.0
40024,ENSG00000202502,somethw,-1.0,-1.0,-1.0
40025,ENSG00000074356,somethw,-1.0,-1.0,-1.0
40026,ENSG00000120659,somethw,-1.0,-1.0,-1.0
40027,ENSG00000200397,somethw,-1.0,-1.0,-1.0
40028,ENSG00000229379,somethw,-1.0,-1.0,-1.0
40029,ENSG00000251360,somethw,-1.0,-1.0,-1.0
40030,ENSG00000243829,somethw,-1.0,-1.0,-1.0
40031,ENSG00000181273,somethw,-1.0,-1.0,-1.0
40032,ENSG00000126464,somethw,-1.0,-1.0,-1.0
40033,ENSG00000251166,somethw,-1.0,-1.0,-1.0
40034,ENSG00000107175,somethw,-1.0,-1.0,-1.0
40035,ENSG00000198217,somethw,-1.0,-1.0,-1.0
40036,ENSG00000211887,somethw,-1.0,-1.0,-1.0
40037,ENSG00000200674,somethw,-1.0,-1.0,-1.0
40038,ENSG00000199311,somethw,-1.0,-1.0,-1.0
40039,ENSG00000205038,somethw,-1.0,-1.0,-1.0
40040,ENSG00000234087,somethw,-1.0,-1.0,-1.0
40041,ENSG00000005844,somethw,-1.0,-1.0,-1.0
40042,ENSG00000226820,somethw,-1.0,-1.0,-1.0
40043,ENSG00000236502,somethw,-1.0,-1.0,-1.0
40044,ENSG00000269925,somethw,-1.0,-1.0,-1.0
40045,ENSG00000238531,somethw,-1.0,-1.0,-1.0
40046,ENSG00000233751,somethw,-1.0,-1.0,-1.0
40047,ENSG00000260518,somethw,-1.0,-1.0,-1.0
40048,ENSG00000261468,somethw,-1.0,-1.0,-1.0
40049,ENSG00000254973,somethw,-1.0,-1.0,-1.0
40050,ENSG00000279462,somethw,-1.0,-1.0,-1.0
40051,ENSG00000184330,somethw,-1.0,-1.0,-1.0
40052,ENSG00000084092,somethw,-1.0,-1.0,-1.0
40053,ENSG00000250406,somethw,-1.0,-1.0,-1.0
40054,ENSG00000230364,somethw,-1.0,-1.0,-1.0
40055,ENSG00000169021,somethw,-1.0,-1.0,-1.0
40056,ENSG00000231271,somethw,-1.0,-1.0,-1.0
40057,ENSG00000228205,somethw,-1.0,-1.0,-1.0
40058,ENSG00000252283,somethw,-1.0,-1.0,-1.0
40059,ENSG00000233518,somethw,-1.0,-1.0,-1.0
40060,ENSG00000271565,somethw,-1.0,-1.0,-1.0
40061,ENSG00000263360,somethw,-1.0,-1.0,-1.0
40062,ENSG00000270996,somethw,-1.0,-1.0,-1.0
40063,ENSG00000269688,somethw,-1.0,-1.0,-1.0
40064,ENSG00000010610,somethw,-1.0,-1.0,-1.0
40065,ENSG00000248834,somethw,-1.0,-1.0,-1.0
40066,ENSG00000269931,somethw,-1.0,-1.0,-1.0
40067,ENSG00000269446,somethw,-1.0,-1.0,-1.0
40068,ENSG00000145715,somethw,-1.0,-1.0,-1.0
40069,ENSG00000234373,somethw,-1.0,-1.0,-1.0
40070,ENSG00000212599,somethw,-1.0,-1.0,-1.0
40071,ENSG00000260111,somethw,-1.0,-1.0,-1.0
40072,ENSG00000267731,somethw,-1.0,-1.0,-1.0
40073,ENSG00000243494,somethw,-1.0,-1.0,-1.0
40074,ENSG00000230532,somethw,-1.0,-1.0,-1.0
40075,ENSG00000275651,somethw,-1.0,-1.0,-1.0
40076,ENSG00000134121,somethw,-1.0,-1.0,-1.0
40077,ENSG00000164221,somethw,-1.0,-1.0,-1.0
40078,ENSG00000233543,somethw,-1.0,-1.0,-1.0
40079,ENSG00000279083,somethw,-1.0,-1.0,-1.0
40080,ENSG00000167969,somethw,-1.0,-1.0,-1.0
40081,ENSG00000226213,somethw,-1.0,-1.0,-1.0
40082,ENSG00000276919,somethw,-1.0,-1.0,-1.0
40083,ENSG00000253702,somethw,-1.0,-1.0,-1.0
40084,ENSG00000157833,somethw,-1.0,-1.0,-1.0
40085,ENSG00000279805,somethw,-1.0,-1.0,-1.0
40086,ENSG00000219700,somethw,-1.0,-1.0,-1.0
40087,ENSG00000178202,somethw,-1.0,-1.0,-1.0
40088,ENSG00000174963,somethw,-1.0,-1.0,-1.0
40089,ENSG00000251633,somethw,-1.0,-1.0,-1.0
40090,ENSG00000266598,somethw,-1.0,-1.0,-1.0
40091,ENSG00000235718,somethw,-1.0,-1.0,-1.0
40092,ENSG00000128191,somethw,-1.0,-1.0,-1.0
40093,ENSG00000235605,somethw,-1.0,-1.0,-1.0
40094,ENSG00000232653,somethw,-1.0,-1.0,-1.0
40095,ENSG00000259276,somethw,-1.0,-1.0,-1.0
40096,ENSG00000253651,somethw,-1.0,-1.0,-1.0
40097,ENSG00000175820,somethw,-1.0,-1.0,-1.0
40098,ENSG00000242375,somethw,-1.0,-1.0,-1.0
40099,ENSG00000250430,somethw,-1.0,-1.0,-1.0
40100,ENSG00000228561,somethw,-1.0,-1.0,-1.0
40101,ENSG00000237642,somethw,-1.0,-1.0,-1.0
40102,ENSG00000261373,somethw,-1.0,-1.0,-1.0
40103,ENSG00000226454,somethw,-1.0,-1.0,-1.0
40104,ENSG00000139579,somethw,-1.0,-1.0,-1.0
40105,ENSG00000213754,somethw,-1.0,-1.0,-1.0
40106,ENSG00000019505,somethw,-1.0,-1.0,-1.0
40107,ENSG00000272736,somethw,-1.0,-1.0,-1.0
40108,ENSG00000104691,somethw,-1.0,-1.0,-1.0
40109,ENSG00000182446,somethw,-1.0,-1.0,-1.0
40110,ENSG00000141741,somethw,-1.0,-1.0,-1.0
40111,ENSG00000251178,somethw,-1.0,-1.0,-1.0
40112,ENSG00000038427,somethw,-1.0,-1.0,-1.0
40113,ENSG00000278231,somethw,-1.0,-1.0,-1.0
40114,ENSG00000183891,somethw,-1.0,-1.0,-1.0
40115,ENSG00000164916,somethw,-1.0,-1.0,-1.0
40116,ENSG00000223461,somethw,-1.0,-1.0,-1.0
40117,ENSG00000253683,somethw,-1.0,-1.0,-1.0
40118,ENSG00000124602,somethw,-1.0,-1.0,-1.0
40119,ENSG00000251102,somethw,-1.0,-1.0,-1.0
40120,ENSG00000108379,somethw,-1.0,-1.0,-1.0
40121,ENSG00000172377,somethw,-1.0,-1.0,-1.0
40122,ENSG00000258725,somethw,-1.0,-1.0,-1.0
40123,ENSG00000169047,somethw,-1.0,-1.0,-1.0
40124,ENSG00000188223,somethw,-1.0,-1.0,-1.0
40125,ENSG00000105364,somethw,-1.0,-1.0,-1.0
40126,ENSG00000227139,somethw,-1.0,-1.0,-1.0
40127,ENSG00000255839,somethw,-1.0,-1.0,-1.0
40128,ENSG00000226158,somethw,-1.0,-1.0,-1.0
40129,ENSG00000143190,somethw,-1.0,-1.0,-1.0
40130,ENSG00000244468,somethw,-1.0,-1.0,-1.0
40131,ENSG00000167798,somethw,-1.0,-1.0,-1.0
40132,ENSG00000273587,somethw,-1.0,-1.0,-1.0
40133,ENSG00000213362,somethw,-1.0,-1.0,-1.0
40134,ENSG00000265739,somethw,-1.0,-1.0,-1.0
40135,ENSG00000253121,somethw,-1.0,-1.0,-1.0
40136,ENSG00000213416,somethw,-1.0,-1.0,-1.0
40137,ENSG00000233381,somethw,-1.0,-1.0,-1.0
40138,ENSG00000198270,somethw,-1.0,-1.0,-1.0
40139,ENSG00000207499,somethw,-1.0,-1.0,-1.0
40140,ENSG00000261689,somethw,-1.0,-1.0,-1.0
40141,ENSG00000242169,somethw,-1.0,-1.0,-1.0
40142,ENSG00000278757,somethw,-1.0,-1.0,-1.0
40143,ENSG00000165702,somethw,-1.0,-1.0,-1.0
40144,ENSG00000188691,somethw,-1.0,-1.0,-1.0
